product_code,nombre,unidad_medida,unidad_medida_desc,division,rubro,segmento,lineas_venta_2024_2026
73070042,PREMEZCLA PAN DE VIENA -BLS 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73071042,NUEVA PREMEZCLA VIENA - BLS X 10KG,BAG,NULL,BI,Premezclas,Panaderia,0
73071144,NUEVA PREMEZCLA DE VIENA -CAJA 2B x 10 k,CS,NULL,BI,Premezclas,Panaderia,0
73072042,LP PREM. PANES RUSTICOS BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73072144,LP PREM. PANES RUSTICOS CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73073042,LP PREM. PAN DE VIENA BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73073144,LP PREM. PAN DE VIENA CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73074042,FL PREM. PAN DE VIENA BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73074144,FL PREM. PAN DE VIENA CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73075032,PREMEZCLA MADALENAS -BLS 3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73075035,PREMEZCLA MADALENAS -BOLSA X 25 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73075145,PREMEZCLA MADALENA -CAJA 6 BOLSAS X 3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73076042,NUEVA PREMEZCLA MADALENAS BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73076144,NUEVA PREM MADALENAS caja 2 x 10 k,CS,NULL,BI,Premezclas,Pasteleria,0
73077042,TY PREM. PAN DE VIENA BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73077144,TY PREM. PAN DE VIENA CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73078144,TY PREM. PAN DULCE CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73079144,FL PREM. PAN DULCE CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73080042,PREMEZCLA FACTURA -BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73081042,NUEVA PREMEZCLA FACTURA BOLS.X 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73081144,NUEVA PREMEZCLA FACTURAS CJ 2 X 10KG,CS,NULL,BI,Premezclas,Panaderia,0
73082032,LP PREM. CROISSANT BOL.3 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73082035,PREMEZCLA CROISSANT - BOLSA X 25 KG.,BLS,Bolson,BI,Premezclas,Panaderia,0
73082145,LP PREM. CROISSANT CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73082486,PREMEZCLA CROISSANT -Pote x 1.5 kg,POT,Pote,BI,Premezclas,Panaderia,0
73083042,TY PREM. CROISSANT BOL.10KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73083144,TY PREM. CROISSANT CJ2X10KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73084030,I360 PREM. BUDIN CON GRANOLA BOL. X2 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73084032,I360 PREM. BUDIN CON GRANOLA BOL. X3 KG,BAG,NULL,BI,Premezclas,Pasteleria,55
73084145,I360 PREM. BUDIN CON GRANOLA CJ6X3KG,CS,NULL,BI,Premezclas,Panaderia,65
73084180,I360 PREM. BUDIN CON GRANOLA CJ7X2 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73085030,I360 PREM. BUDIN GIRASOL&YOGURT BOLX2KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73085032,I360 PREM. BUDIN GIRASOL&YOGURT BOL. 3KG,None,NULL,BI,Premezclas,Pasteleria,0
73085145,I360 PREM. BUDIN GIRASOL&YOGURT CJ6X3KG,CS,NULL,BI,Premezclas,Panaderia,0
73085180,I360 PM. BUDIN GIRASOL & YOGURT CJ7x2 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73086030,I360 PREM. BUDINC.AVENA&FRUTAS BOLX2KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73086032,I360 PREM.BUDIN CON AVENA FRUTAS BOLx3KG,BAG,NULL,BI,Premezclas,Pasteleria,57
73086145,I360 PREM.BUDIN CON AVENA FRUTAS CJ6x3KG,CS,NULL,BI,Premezclas,Panaderia,66
73086180,I360 PREM. BUDIN C. AVENA & FRUTA CJ7X2,CS,NULL,BI,Premezclas,Pasteleria,0
73087144,FL PM PAN DULCE SIN AZUCAR CJ2X10 KG_EXP,CS,NULL,BI,Premezclas,Pasteleria,0
73088030,I360 PREM. BUDIN C/GRANOLA BOL. 2KG 100A,BAG,NULL,BI,Premezclas,Pasteleria,0
73088180,I360 PREM. BUDIN C/GRANOLA CJ7X2 KG 100A,CS,NULL,BI,Premezclas,Pasteleria,0
73089030,I360 PREM. BUDINC.AVENA&FRUT BOL2KG 100A,BAG,NULL,BI,Premezclas,Pasteleria,0
73089180,I360 PREM. BUDIN AVENA&FRUTA CJ7X2 100A,CS,NULL,BI,Premezclas,Pasteleria,0
73090042,PREMEZCLA FACTURA DE GRASA -BOLSA X 10KG,BAG,NULL,BI,Premezclas,Panaderia,0
73091030,I360 PREM. BUDIN GIRAS&YOG BOLX2KG 100A,BAG,NULL,BI,Premezclas,Pasteleria,0
73091180,I360 PM. BUDIN GIRAS&YOG CJ7x2 KG 100A,CS,NULL,BI,Premezclas,Pasteleria,1
73092033,LP PREM FAC Y MED MEJORADA BOL 1KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73092042,LP PREM FAC Y MED MEJORADA BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73092144,LP PREM FAC Y MED MEJORADA CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73092303,LP PREM FAC Y MED MEJORADA CJ18X1KG,CS,NULL,BI,Premezclas,Pasteleria,0
73093032,LP PREM. BIZCOCHUELO VAI. BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,931
73093033,LP PREM. BIZCOCHUELO VAI. BOL.1 KG,None,NULL,BI,Premezclas,Pasteleria,0
73093145,LP PREM. BIZCOCHUELO VAI. CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,1465
73093303,LP PREM. BIZCOCHUELO VAI. CJ18X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73094032,LP PREM. ROSCA-PAN DULCE DUAL BOL. 3KG,BAG,NULL,BI,Premezclas,Pasteleria,718
73094042,LP PREM. ROSCA-PAN DULCE DUAL BOLX10KG,BAG,NULL,BI,Premezclas,Pasteleria,139
73094144,LP PREM. ROSCA-PAN DULCE CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,365
73094145,LP PREM. ROSCA-PAN DULCE CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,637
73095303,I360 PREM. PAN DE QUESO CJ12X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73096303,I360 PREM. BROWNIE CJ12X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73097303,I360 PREM. MUFFIN CHOCO CJ12X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73098303,I360 PREM. MUFFIN VAIN. CJ12X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73099303,I360 PREM. CROISSANT CJ12X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73100042,PREM. MULTICEREAL PPMC 101 -BLS X 10KG,BAG,NULL,BI,Premezclas,Panaderia,0
73100144,PREM. MULTICEREAL PPMC 101 -CJ 2 x 10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73101145,PREMEZCLA PAN MULTICEREAL -CJ 6 X 3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73101165,PREMEZCLA CIABATTA CAJA 6 BOLSAS X 3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73102032,LP. PREM. BUDIN HUM CHOCO BOL 3KG,BAG,NULL,BI,Premezclas,Pasteleria,308
73102033,LP. PREM. BUDIN HUM CHOCO BOL.1KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73102145,LP. PREM. BUDIN HUM CHOCO 6X3KG,CS,NULL,BI,Premezclas,Pasteleria,436
73102303,LP. PREM. BUDIN HUM CHOCO CJ12X1KG,CS,NULL,BI,Premezclas,Pasteleria,0
73103032,LP. PREM. BUDIN HUM VAI BOL 3KG,BAG,NULL,BI,Premezclas,Pasteleria,840
73103033,LP. PREM. BUDIN HUM VAI BOL 1KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73103145,LP. PREM. BUDIN HUM VAI 6X3KG,CS,NULL,BI,Premezclas,Pasteleria,836
73103303,LP. PREM. BUDIN HUM VAI CJ 12X1KG,CS,NULL,BI,Premezclas,Pasteleria,0
73104157,I360 PREM. PAN AVENA BOL 5 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73105157,I360 PREM. PAN CON SEMILLAS BOL 5 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73106157,I360 PREM. PAN CON CEREALES BOL 5 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73107157,I360 PREM. PAN AVENA BOL 5 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73107208,I360 PREM. PAN AVENA CAJ 4 x 5 KG,CS,NULL,BI,Premezclas,Pasteleria,1
73108157,I360 PREM. PAN CON SEMILLAS BOL 5 KG,BAG,NULL,BI,Premezclas,Panaderia,1123
73108208,I360 PREM. PAN CON SEMILLAS CAJ 4x5 KG,CS,NULL,BI,Premezclas,Pasteleria,1172
73109157,I360 PREM. PAN CON CEREALES BOL 5 KG,BAG,NULL,BI,Premezclas,Panaderia,561
73109208,I360 PREM. PAN CON CEREALES CAJ 4x5KG,CS,NULL,BI,Premezclas,Pasteleria,925
73110042,NUEVA PREM PAN DE LOS ALPES BLS X 10KG,BAG,NULL,BI,Premezclas,Panaderia,0
73110144,NUEVA PREM. PAN DE LOS ALPES CJ 2 X 10KG,CS,NULL,BI,Premezclas,Panaderia,0
73119035,FLEISCH. PREM. PPC708-CIABATTA BOL.25 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73120042,NUEVA PREMEZCLA CIABATTA BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73120144,NUEVA PREMEZCLA CIABATTA CJ 2 X 10KG,CS,NULL,BI,Premezclas,Panaderia,0
73121145,PREMEZCLA CIABATTA -CJ 6 X 3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73122030,LP PREM. PAN DE QUESO BOL. X2 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73122032,PREMEZCLA PARA PAN DE QUESO -BLS X 3 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73122033,LP PREM. PAN DE QUESO BOL. 1 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73122093,LP PREM. PAN DE QUESO CJ 4X5 KG,CS,NULL,BI,Premezclas,Panaderia,0
73122143,LP PREM. PAN DE QUESO CJ 6X2 KG,CS,NULL,BI,Premezclas,Panaderia,0
73122144,PREMEZCLA PARA PAN DE QUESO -CJ 2 X 10KG,CS,NULL,BI,Premezclas,Panaderia,0
73122145,PREMEZCLA PARA PAN DE QUESO -CJ 6 X 3KG,CS,NULL,BI,Premezclas,Panaderia,0
73122157,LP PREM. PAN DE QUESO BOL. X5 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73122191,LP PREM. PAN DE QUESO CJ14X1 KG,CS,NULL,BI,Premezclas,Panaderia,0
73123032,FLEISCH. PREM. AKTIVO CEREALES BOL.3 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73123035,PREMEZCLA PAN AKTIVO-Cereales-BLS x 25kg,BAG,NULL,BI,Premezclas,Panaderia,0
73123042,FLEISCH. PREM. AKTIVO CEREALES BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73123144,FLEISCH. PREM. AKTIVO CEREALES CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73123145,FLEISCH. PREM. AKTIVO CEREALES CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73123511,PREMEZCLA PAN AKTIVO-Cereales-x 400 GRS,BAG,NULL,BI,Premezclas,Panaderia,0
73124032,FLEISCH. PREM. NUTRISAN AVENA BOL.3 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73124035,PREMEZCLA PAN NUTRISAN -Avena-BLS 25Kg,BAG,NULL,BI,Premezclas,Panaderia,0
73124042,FLEISCH. PREM. NUTRISAN AVENA BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73124144,FLEISCH. PREM. NUTRISAN AVENA CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73124145,FLEISCH. PREM. NUTRISAN AVENA CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73124511,PREMEZCLA PAN NUTRISAN -Avena-x 400 GRS,BAG,NULL,BI,Premezclas,Panaderia,0
73125032,FLEISCH. PREM. EKILIBRIUM FIBRA BOL.3 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73125035,PREMEZCLA PAN EKILIBRIUM-Fibra-BLS 25kg,BAG,NULL,BI,Premezclas,Panaderia,0
73125042,FLEISCH. PREM. EKILIBRIUM FIBRA BOL.10 K,BAG,NULL,BI,Premezclas,Panaderia,0
73125144,FLEISCH. PREM. EKILIBRIUM FIBRA CJ2X10 K,CS,NULL,BI,Premezclas,Panaderia,0
73125145,FLEISCH. PREM. EKILIBRIUM FIBRA CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73125511,PREMEZCLA PAN EKILIBRIUM-Fibra-x 400 GRS,BAG,NULL,BI,Premezclas,Panaderia,0
73126000,MUFFIN VAINILLA A GRANEL,PAL,Palet,BI,Premezclas,Pasteleria,0
73126042,LP PREM. MUFFIN VAIN. BOL.10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73126144,LP PREM. MUFFIN VIN. CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,270
73127042,FLEISCH. PREM. PPHR101-PAN C/MIEL BOL.10,CS,NULL,BI,Premezclas,Panaderia,0
73128042,FLEISCH. PREM. PEB101-BAGEL BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73128144,FLEISCH. PREM. PEB101-BAGEL CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,0
73129035,FLEISCH. PREM. PEC147-COOKIES BOL.25KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73130042,NUEVA PREMEZCLA TORTAS BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73130144,NUEVA PREM TORTAS -CAJA 2 x 10 k,CS,NULL,BI,Premezclas,Pasteleria,0
73131042,LP PREM. MUFFIN CHOCO. BOL.10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73131144,LP PREM. MUFFIN CHOCO. CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73132042,PEB 205 - PREM BAGEL CANELA - Bls 10K,CS,NULL,BI,Premezclas,Panaderia,0
73132144,PEB 205 - PREM BAGEL CANELA -CJ 2x 10K,CS,NULL,BI,Premezclas,Panaderia,0
73133042,FLEISCH. PREM. PEC823-COOKIES BOL.10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73133144,FLEISCH. PREM. PEC823-COOKIES CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73134030,LP PREM. PAN DE QUESO BOL. X2 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73134143,LP PREM. PAN DE QUESO CJ 6X2 KG,CS,NULL,BI,Premezclas,Panaderia,0
73135032,LP PREM. AKTIVO CEREALES BOL.3 KG,BAG,NULL,BI,Premezclas,Panaderia,628
73135145,LP. PREM. AKTIVO CEREALES CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,1413
73136032,LP. PREM. EKILIBRIUM FIBRA BOL.3 KG,BAG,NULL,BI,Premezclas,Panaderia,30
73136145,LP. PREM. EKILIBRIUM FIBRA CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,123
73137032,FL PREM. AKTIVO CEREALES BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73137145,FL PREM. AKTIVO CEREALES CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73138032,FL PREM. EKILIBRIUM FIBRA BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73138145,FL PREM. EKILIBRIUM FIBRA CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73139032,FL PREM. BIZCOCHUELO BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73139145,FL PREM. BIZCOCHUELO CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73140042,TY PREM. BIZCOCHUELO BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73140144,TY PREM. BIZCOCHUELO CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73141032,FL PREM. MUFFINS VAIN. BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73141145,FL PREM. MUFFINS VAIN. CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73142042,TY PREM. BIZCOCHUELO KAM BOL. 10KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73142144,TY PREM. BIZCOCHUELO KAM CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73143042,TY PM BIZCO. CHOCOLATE KAM BOL.10KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73143144,TY PM BIZCO. CHOCOLATE KAM CJ2X10KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73144032,FL PREM. BROWNIE BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73144145,FL. PREM. BROWNIE CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73145030,FL PREM. PAN DE QUESO BOL 2KG_ EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73145143,FL PREM. PAN DE QUESO CJ6X2KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73146032,FL PREM. MUFFINS CHOCO BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73146145,FL PREM. MUFFINS CHOCO CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73147030,I360 PREM. PDQ REGIONAL HUMITA BOL. X2KG,BAG,NULL,BI,Premezclas,Panaderia,0
73147143,I360 PREM. PDQ REGIONAL HUMITA CJ6X2 KG,CS,NULL,BI,Premezclas,Panaderia,0
73148030,I360 PREM.PDQ REGIONAL ZAP.ASADO BOL.2KG,BAG,NULL,BI,Premezclas,Panaderia,0
73148143,I360 PREM. PDQ REGIONAL ZAP. ASADO CJ6X2,CS,NULL,BI,Premezclas,Panaderia,0
73149030,I360 PREM.PDQREGIONAL CEB.VERDEO BOL.2KG,BAG,NULL,BI,Premezclas,Panaderia,0
73149143,I360 PM PDQ REGIONAL CEB.VERDEO CJ6X2 KG,CS,NULL,BI,Premezclas,Panaderia,0
73150042,NUEVA PREMEZCLA DONAS BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73150144,NUEVA PREM DONAS -CAJA 2 x 10 k,CS,NULL,BI,Premezclas,Panaderia,0
73151042,FLEISCH. PREM. PCB403-BROWNIE BOL.10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73151144,FLEISCH. PREM. PCB403-BROWNIE CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73155032,I360 PREM. PAN MULTIGRANO BOL. X3KG,BAG,NULL,BI,Premezclas,Panaderia,0
73155145,I360 PREM. PAN MULTIGRANO CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73156032,I360 PREM. MUFFIN VAIN. BOL. X3KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73156145,I360 PREM. MUFFIN VAIN. CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73157032,I360 PREM. MUFFIN CHOCO. BOL. X3KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73157145,I360 PREM. MUFFIN CHOCO. CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73158032,I360 PREM. BROWNIE BOL. X3KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73158145,I360 PREM. BROWNIE CJ6X3 KG,None,NULL,BI,Premezclas,Pasteleria,0
73160032,I360 PREM. CROISSANT BOL. X3KG,None,NULL,BI,Premezclas,Pasteleria,0
73160145,I360 PREM. CROISSANT CJ6X3 KG,None,NULL,BI,Premezclas,Pasteleria,0
73161030,LP PREM. PAN DE QUESO BOL. X2 KG - 100A,BAG,NULL,BI,Premezclas,Panaderia,0
73161143,LP PREM. PAN DE QUESO CJ 6X2 KG - 100A,CS,NULL,BI,Premezclas,Panaderia,0
73162032,I360 PREM. PAN MULTIGRANO BOL. X3KG 100A,BAG,NULL,BI,Premezclas,Panaderia,0
73162145,I360 PREM. PAN MULTIGRANO CJ6X3 KG 100A,CS,NULL,BI,Premezclas,Panaderia,0
73163032,I360 PREM. MUFFIN CHOCO. BOL3KG 100A,BAG,NULL,BI,Premezclas,Pasteleria,374
73163145,I360 PREM. MUFFIN CHOCO. CJ6X3KG 100A,CS,NULL,BI,Premezclas,Pasteleria,993
73164032,I360 PREM. MUFFIN VAIN. BOL3KG,BAG,NULL,BI,Premezclas,Pasteleria,863
73164145,I360 PREM. MUFFIN VAIN. CJ6X3K,CS,NULL,BI,Premezclas,Pasteleria,1262
73165032,I360 PREM. CROISSANT. BOL3KG,BAG,NULL,BI,Premezclas,Pasteleria,372
73165145,I360 PREM. CROISSANT. CJ6X3KG,CS,NULL,BI,Premezclas,Pasteleria,955
73166030,I360 PREM. PAN DE QUESO. BOL2KG,BAG,NULL,BI,Premezclas,Panaderia,7691
73166033,I360 PREM. PAN DE QUESO 100A BOL. 1 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73166143,I360 PREM. PAN DE QUESO. CJ6X2KG,CS,NULL,BI,Premezclas,Panaderia,3855
73166197,I360 PREM. PAN DE QUESO 100A CJ10X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73167032,I360 PREM. BROWNIE. BOL3KG,BAG,NULL,BI,Premezclas,Pasteleria,733
73167145,I360 PREM. BROWNIE. CJ6X3KG,CS,NULL,BI,Premezclas,Pasteleria,1332
73168032,FL I360 PREM. PAN MULTIGRANO BOL. X3KG,BAG,NULL,BI,Premezclas,Panaderia,0
73168145,FL I360 PREM. PAN MULTIGRANO CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73169032,I360 PREM. PAN MULTICEREAL BOL. X3KG,None,NULL,BI,Premezclas,Pasteleria,0
73169145,I360 PREM. PAN MULTICEREAL CJ6X3 KG,None,NULL,BI,Premezclas,Pasteleria,0
73170032,I360 PREM. PAN AVENA BOL. X3KG,None,NULL,BI,Premezclas,Pasteleria,0
73170145,I360 PREM. PAN AVENA CJ6X3 KG,None,NULL,BI,Premezclas,Pasteleria,0
73179032,I360 PREM. PAN MULTIGRANO 100% BOL. X3KG,BAG,NULL,BI,Premezclas,Panaderia,0
73179145,I360 PREM. PAN MULTIGRANO 100% CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73180032,LP. PREM. BUDIN BASE HUM CHOCO BOL 3KG,BAG,NULL,BI,Premezclas,Pasteleria,666
73180145,LP. PREM. BUDIN BASE HUM CHOCO CJ 6X3KG,CS,NULL,BI,Premezclas,Pasteleria,818
73181032,LP. PREM. BUDIN BASE HUM VAIN BOL 3K,BAG,NULL,BI,Premezclas,Pasteleria,1426
73181145,LP. PREM. BUDIN BASE HUM VAIN CJ 6X3KG,CS,NULL,BI,Premezclas,Pasteleria,1402
73182032,FL I360 PREM. PAN AVENA BOL 3KGS,BAG,NULL,BI,Premezclas,Panaderia,0
73182145,FL I360 PREM. PAN AVENA CJ6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73183032,FL I360 PAN CON CEREALES UY BOL 3KG,BAG,NULL,BI,Premezclas,Panaderia,0
73183145,FL I360 PAN CON CEREAL CJ6X3 KG UY,CS,NULL,BI,Premezclas,Panaderia,0
73184032,FL I360 PREM. PAN CON SEMILLAS UY BOL.3K,BAG,NULL,BI,Premezclas,Panaderia,0
73184145,FL I360 PREM. PAN CON SEMILLAS UY 6X3 KG,CS,NULL,BI,Premezclas,Panaderia,0
73200201,CREMA BRILL VAINILLA WT -BLS X 3.86 KG,BAG,NULL,Pasteleria,Pasteleria,Cremas brill,0
73200202,CREMA BRILL VAINILLA WT -CJ X 4 BLS,CS,NULL,Pasteleria,Pasteleria,Cremas brill,0
73210201,CREMA BRILL CHOCOLATE WT -BLS X 3.86 KG,BAG,NULL,Pasteleria,Pasteleria,Cremas brill,0
73210202,CREMA BRILL CHOCOLATE WT -CJ X 4 BLS,CS,NULL,Pasteleria,Pasteleria,Cremas brill,0
73211125,CREMA BASE RICH -CAJA 12 P X 0.907 KG,CS,NULL,Pasteleria,Pasteleria,Cremas brill,0
73211139,CREMA BASE RICH -CAJA 4 P X 4 KG,CS,NULL,Pasteleria,Pasteleria,Cremas Rich,0
73212125,CREMA CHANTILLY RICH -C 12 P X 0.907 KG,CS,NULL,Pasteleria,Pasteleria,Cremas brill,0
73212131,CREMA CHANTILLY RICH -PAQ. X 4 KG,PA1,Paquete,Pasteleria,Pasteleria,Cremas Rich,0
73212139,CREMA CHANTILLY RICH -CAJA 4 P X 4 KG,CS,NULL,Pasteleria,Pasteleria,Cremas Rich,0
73213125,CREMA CHOCOLATE RICH -C 12 P X 0.907 KG,CS,NULL,Pasteleria,Pasteleria,Cremas brill,0
73213131,CREMA CHOCOLATE RICH -PAQ X 4 KG,PA1,Paquete,Pasteleria,Pasteleria,Cremas Rich,0
73213139,CREMA CHOCOLATE RICH -CAJA 4 P X 4 KG,CS,NULL,Pasteleria,Pasteleria,Cremas Rich,0
73214125,CREMA VAINILLA RICH -C 12 P X 0.907 KG,CS,NULL,Pasteleria,Pasteleria,Cremas brill,0
73214131,CREMA VAINILLA RICH -PAQ X 4 KG,PA1,Paquete,Pasteleria,Pasteleria,Cremas Rich,0
73214139,CREMA VAINILLA RICH -CAJA 4 P X 4 KG,CS,NULL,Pasteleria,Pasteleria,Cremas Rich,0
73220203,"BAÑO BRILL CH. READY ICE -BLD X 10,44 KG",BAL,Balde,Pasteleria,Pasteleria,Cremas brill,0
73230204,COBERTURA FRUTILLA BRILL -BLD X 9.08KG,BAL,Balde,Pasteleria,Pasteleria,Cremas brill,0
73240204,RELLENO CEREZA BRILL -BLD X 9.08KG,BAL,Balde,BI,Rellenos y Azucar,Rellenos,0
73250205,CARAMELO BRILL CARAMELIZE -BLD X 9.53KG,BAL,Balde,Pasteleria,Pasteleria,Cremas brill,0
73260032,LP BRILLO BRILLO EN POLVO BOL.3 KG,BAG,NULL,BI,Brillos,Polvo en Frio,0
73260145,LP BRILLO BRILLO EN POLVO CJ6X3 KG,CS,NULL,BI,Brillos,Polvo en Frio,0
73260492,BRILLO EN POLVO - Pote x 500 grs.,POT,Pote,BI,Brillos,Polvo en Frio,0
73300068,FRUTGEL NEUTRO CALSA BALD.X 6K,BAL,Balde,Pasteleria,Pasteleria,Brillos de Pasteleria,0
73300081,FRUTGEL NEUTRO CALSA -CJ. 2 BALDES X 5K,CS,NULL,Pasteleria,Pasteleria,Brillos de Pasteleria,0
73300087,FRUTGEL NEUTRO CALSA C.X 2 BALD.X 6K,CS,NULL,Pasteleria,Pasteleria,Brillos de Pasteleria,0
