id,title,brand,presentation,price,priceDisplay,stock,catalogo,categoryFooter,description,images
1736,SULTANINAS AL RHUM ( 5014-1 ) X 900 GRS,GHELCO,,16834.66,"16.834,66",11,"F) SALSAS, PULPAS Y FRUTAS PREPARADAS","SALSAS, PULPAS Y FRUTAS PREPARADAS / FRUTAS PREPARADAS - ID 1736",,https://curlomayorista.com.ar/imagenesproductos/1736a.jpg
2131,BANDEJA PIONERA 20X34 CM X 10 UNIDADES,MOLDPACK,,6338.86,"6.338,86",4,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2131,,https://curlomayorista.com.ar/imagenesproductos/2131a.jpg
2407,BANDEJA RECTANGULAR 23 X 29 X 10 UNI,MOLDPACK,,5600.81,"5.600,81",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2407,,https://curlomayorista.com.ar/imagenesproductos/2407a.jpg
2130,BANDEJA RECTANGULAR DORADA 20X30 CM X10 UNI,MOLDPACK,,5061.84,"5.061,84",-2,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2130,,https://curlomayorista.com.ar/imagenesproductos/2130a.jpg
2240,BASE POSTRE GRANDE 14 X 6 X 10 UNIDADES,MOLDPACK,,1700.82,"1.700,82",2,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2240,,
2794,BENGALA BLANCA CAJA X 60 UNIDADES+ PICOS,PARTY STORE,,27101.13,"27.101,13",20,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2794,,
2796,BENGALAS HOLOGRAFICAS X 4 UNI 12 CM ROSA,PARTY STORE,,2316.96,"2.316,96",659,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2796,,
1914,CUADRADO DORADO C/ SOLAPA (10X10) X 20 UN.,MOLDPACK,,1131.33,"1.131,33",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 1914,,
2114,CUADRADO METALIZADO / COLOR 10 X 10 PACK 10 UNIDADES,MOLDPACK,,1653.47,"1.653,47",131,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2114,,https://curlomayorista.com.ar/imagenesproductos/2114a.jpg
2148,CUADRADO METALIZADO / COLOR 12 X 12 CM PACK 10 UNIDADES,MOLDPACK,,1923.61,"1.923,61",254,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2148,,https://curlomayorista.com.ar/imagenesproductos/2148a.jpg
2115,CUADRADO METALIZADO / COLOR 14 X 14 PACK 10 UNIDADES,MOLDPACK,,2649.9,"2.649,90",94,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2115,,https://curlomayorista.com.ar/imagenesproductos/2115a.jpg
2147,CUADRADO METALIZADO / COLOR 16 X 16 PACK 10 UNIDADES,MOLDPACK,,3031.19,"3.031,19",36,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2147,,https://curlomayorista.com.ar/imagenesproductos/2147a.jpg
2116,CUADRADO METALIZADO / COLOR 18 X 18 PACK 10 UDS,MOLDPACK,,3650.95,"3.650,95",76,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2116,,https://curlomayorista.com.ar/imagenesproductos/2116a.jpg
2117,CUADRADO METALIZADO / COLOR 20 X 20 PACK 10 UNIDADES,MOLDPACK,,5613.8,"5.613,80",63,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2117,,https://curlomayorista.com.ar/imagenesproductos/2117a.jpg
2133,DISCO DORADO DE 10 CM X10 UNI,MOLDPACK,,1372.31,"1.372,31",88,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2133,,https://curlomayorista.com.ar/imagenesproductos/2133a.jpg
2134,DISCO DORADO DE 12 CM X10 UNI,MOLDPACK,,1878.53,"1.878,53",95,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2134,,https://curlomayorista.com.ar/imagenesproductos/2134a.jpg
2135,DISCO DORADO DE 14 CM X10 UNI,MOLDPACK,,2517.41,"2.517,41",60,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2135,,https://curlomayorista.com.ar/imagenesproductos/2135a.jpg
2146,DISCO DORADO DE 16 CM X10 UNI,MOLDPACK,,3098.21,"3.098,21",63,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2146,,https://curlomayorista.com.ar/imagenesproductos/2146a.jpg
2123,DISCO DORADO DE 18 CM X10 UNI,MOLDPACK,,3641.63,"3.641,63",37,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2123,,https://curlomayorista.com.ar/imagenesproductos/2123a.jpg
2124,DISCO DORADO DE 20 CM X10 UNI,MOLDPACK,,4902.1,"4.902,10",14,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2124,,https://curlomayorista.com.ar/imagenesproductos/2124a.jpg
2125,DISCO DORADO DE 22 CM X10 UNI,MOLDPACK,,4693.59,"4.693,59",38,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2125,,https://curlomayorista.com.ar/imagenesproductos/2125a.jpg
2126,DISCO DORADO DE 24 CM X10 UNI,MOLDPACK,,6739.1,"6.739,10",65,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2126,,https://curlomayorista.com.ar/imagenesproductos/2126a.jpg
2127,DISCO DORADO DE 26 CM X10 UNI,MOLDPACK,,8644.85,"8.644,85",42,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2127,,https://curlomayorista.com.ar/imagenesproductos/2127a.jpg
2132,DISCO DORADO DE 28 CM X10 UNI,MOLDPACK,,9100.41,"9.100,41",48,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2132,,https://curlomayorista.com.ar/imagenesproductos/2132a.jpg
2128,DISCO DORADO DE 30 CM X10 UNI,MOLDPACK,,10055.83,"10.055,83",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2128,,https://curlomayorista.com.ar/imagenesproductos/2128a.jpg
2741,DISCO DORADO DE 8 CM X10 UNI,MOLDPACK,,365.79,"365,79",4,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2741,,https://curlomayorista.com.ar/imagenesproductos/2741a.jpg
2724,DISCO PASTEL DE 24 CM X10 UNI,MOLDPACK,,6432.84,"6.432,84",18,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2724,,
2723,DISCO PASTEL DE 26 CM X10 UNI,MOLDPACK,,7490.61,"7.490,61",9,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2723,,
2722,DISCO PASTEL DE 30 CM X10 UNI,MOLDPACK,,10055.83,"10.055,83",4,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2722,,
2715,DISCO SOL DORADO DE 20 CM X10 UNI,MOLDPACK,,4902.1,"4.902,10",17,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2715,,https://curlomayorista.com.ar/imagenesproductos/2715a.jpg
2716,DISCO SOL DORADO DE 22 CM X10 UNI,MOLDPACK,,4693.59,"4.693,59",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2716,,https://curlomayorista.com.ar/imagenesproductos/2716a.jpg
2717,DISCO SOL DORADO DE 24 CM X10 UNI,MOLDPACK,,6432.84,"6.432,84",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2717,,https://curlomayorista.com.ar/imagenesproductos/2717a.jpg
2718,DISCO SOL DORADO DE 26 CM X10 UNI,MOLDPACK,,7490.61,"7.490,61",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2718,,https://curlomayorista.com.ar/imagenesproductos/2718a.jpg
2720,DISCO SOL DORADO DE 28 CM X10 UNI,MOLDPACK,,8783.71,"8.783,71",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2720,,https://curlomayorista.com.ar/imagenesproductos/2720a.jpg
2721,DISCO SOL DORADO DE 30 CM X10 UNI,MOLDPACK,,10055.83,"10.055,83",47,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2721,,https://curlomayorista.com.ar/imagenesproductos/2721a.jpg
2161,DISCO SOL DORADO DE 34 CM X10 UNI,MOLDPACK,,12837.72,"12.837,72",21,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2161,,https://curlomayorista.com.ar/imagenesproductos/2161a.jpg
2729,PIROTINES Nº 5 KRAFT 45 GRS X 1000 UNI,MOLDPACK,,8243.17,"8.243,17",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2729,,https://curlomayorista.com.ar/imagenesproductos/2729a.jpg
2727,PIROTINES Nº 5 LISO SURTIDO X 1000 UNI,MOLDPACK,,8375.97,"8.375,97",2,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2727,,
2406,PIROTINES Nº 8 BLANCO X 500 UNI,MOLDPACK,,15083.74,"15.083,74",5,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2406,,https://curlomayorista.com.ar/imagenesproductos/2406a.jpg
2731,PIROTINES Nº 8 KRAFT 45 GRS X 1000 UNI,MOLDPACK,,12695.6,"12.695,60",1,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2731,,https://curlomayorista.com.ar/imagenesproductos/2731a.jpg
2728,PIROTINES Nº 8 LISOS SURTIDOS X 500 UNI,MOLDPACK,,16432.75,"16.432,75",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2728,,
2787,PIROTINES Nº 8 METALIZADO DORADO X 200 UNI,MOLDPACK,,26386.07,"26.386,07",2,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2787,,
2739,PIROTINES Nº 8 METALIZADO NAVIDEÑO X 200 UNI,MOLDPACK,,26386.07,"26.386,07",2,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2739,,https://curlomayorista.com.ar/imagenesproductos/2739a.jpg
2786,PIROTINES Nº 8 METALIZADO PLATA X 200 UNI,MOLDPACK,,26386.07,"26.386,07",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2786,,
2143,PIROTINES Nº 8 METALIZADO SURTIDO X 200 UNI,MOLDPACK,,26386.07,"26.386,07",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2143,,https://curlomayorista.com.ar/imagenesproductos/2143a.jpg | https://curlomayorista.com.ar/imagenesproductos/2143b.jpg
2737,PIROTINES Nº 8 MOTIVOS VARIOS X 510 UNI,MOLDPACK,,22082.75,"22.082,75",20,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2737,,https://curlomayorista.com.ar/imagenesproductos/2737a.jpg
2732,PIROTINES Nº 8 SURTIDO LUNAR CHICO X 500 UNI,MOLDPACK,,22082.75,"22.082,75",6,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2732,,https://curlomayorista.com.ar/imagenesproductos/2732a.jpg
2003,PIROTINES Nº 8 SURTIDO LUNAR GRANDE X 500 UNI,MOLDPACK,,18972.28,"18.972,28",10,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2003,,https://curlomayorista.com.ar/imagenesproductos/2003a.jpg | https://curlomayorista.com.ar/imagenesproductos/2003b.jpg | https://curlomayorista.com.ar/imagenesproductos/2003c.jpg
1917,PIROTINES Nº 8 SURTIDO PASTEL X 500 UN,MOLDPACK,,22082.75,"22.082,75",5,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 1917,,https://curlomayorista.com.ar/imagenesproductos/1917a.jpg
2914,PIROTINES Nº10 ARGENTINA FUTBOL MUNDIAL X 255 UNI.,MOLDPACK,,12708.63,"12.708,63",10,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2914,,
2584,PIROTINES Nº10 BLANCO 35 GRS X1000 UNI,MOLDPACK,,19351.53,"19.351,53",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2584,,https://curlomayorista.com.ar/imagenesproductos/2584a.jpg | https://curlomayorista.com.ar/imagenesproductos/2584b.jpg
2405,PIROTINES Nº10 BLANCO X 500 UNI,MOLDPACK,,24279.84,"24.279,84",6,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2405,,https://curlomayorista.com.ar/imagenesproductos/2405a.jpg
2735,PIROTINES Nº10 COLORES FLUO X 200 UNI,MOLDPACK,,24723.85,"24.723,85",4,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2735,,
2002,PIROTINES Nº10 COLORES PASTEL X 500,MOLDPACK,,28126.27,"28.126,27",7,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2002,,https://curlomayorista.com.ar/imagenesproductos/2002a.jpg | https://curlomayorista.com.ar/imagenesproductos/2002b.jpg
2789,PIROTINES Nº10 COLORES ROCOSOS  X 510 UNI,MOLDPACK,,32739.69,"32.739,69",3,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2789,,
2862,PIROTINES Nº10 FLORES X 255 UNI,MOLDPACK,,12708.52,"12.708,52",2,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2862,,
2730,PIROTINES Nº10 KRAFT 45 GRS X 1000 UNI,MOLDPACK,,20600.94,"20.600,94",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2730,,https://curlomayorista.com.ar/imagenesproductos/2730a.jpg
1918,PIROTINES Nº10 LISOS SURTIDOS X 500 UNI,MOLDPACK,,28126.27,"28.126,27",13,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 1918,,https://curlomayorista.com.ar/imagenesproductos/1918a.jpg | https://curlomayorista.com.ar/imagenesproductos/1918b.jpg | https://curlomayorista.com.ar/imagenesproductos/1918c.jpg
2738,PIROTINES Nº10 METALIZADO NAVIDEÑO X 200 UNI,MOLDPACK,,33245.28,"33.245,28",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2738,,https://curlomayorista.com.ar/imagenesproductos/2738a.jpg
2788,PIROTINES Nº10 METALIZADO PLATA X 200 UNI,MOLDPACK,,33245.28,"33.245,28",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2788,,
2142,PIROTINES Nº10 METALIZADO SURTIDO X 200 UNI,MOLDPACK,,40704.51,"40.704,51",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2142,,https://curlomayorista.com.ar/imagenesproductos/2142a.jpg | https://curlomayorista.com.ar/imagenesproductos/2142b.jpg
1911,PIROTINES Nº10 MOTIVOS SURTIDOS MP X 500 UN,MOLDPACK,,28555.66,"28.555,66",3,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 1911,,
2736,PIROTINES Nº10 MOTIVOS VARIOS X 510 UNI,MOLDPACK,,26190.36,"26.190,36",4,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2736,,https://curlomayorista.com.ar/imagenesproductos/2736a.jpg
2734,PIROTINES Nº10 SURTIDO LUNAR CHICO X 500 UNI,MOLDPACK,,19965,"19.965,00",1,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2734,,https://curlomayorista.com.ar/imagenesproductos/2734a.jpg
2733,PIROTINES Nº10 SURTIDOS LUNAR GRANDE X 500 UNI,MOLDPACK,,28126.27,"28.126,27",5,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2733,,https://curlomayorista.com.ar/imagenesproductos/2733a.jpg
2051,RECTANGULO DORADO C/ SOLAPA (15 X 10) X 10  UN.,MOLDPACK,,2923.97,"2.923,97",114,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / DISCOS Y CUADRADOS DE CARTON - ID 2051,,https://curlomayorista.com.ar/imagenesproductos/2051a.jpg
2880,TULIPAS X 200 UNIDADES SURTIDAS 8 COLORES.,MOLDPACK,,25671.29,"25.671,29",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / PIROTINES - ID 2880,,
2397,VELA BLANCAS C/ESTRELLAS AZULES Y CELESTES X 8 UNI,PARTY STORE,,3799.3,"3.799,30",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2397,,https://curlomayorista.com.ar/imagenesproductos/2397a.jpg
2545,VELA C/ PORTAVELA CELESTE X 24 UNIDADES,TUKY,,351.74,"351,74",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2545,,https://curlomayorista.com.ar/imagenesproductos/2545a.jpg
2546,VELA C/ PORTAVELA ROSA X 24 UNIDADES,TUKY,,351.74,"351,74",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2546,,https://curlomayorista.com.ar/imagenesproductos/2546a.jpg
2798,VELA FINITA GIBRE BLANCA X 12 UNIDADES,PARTY STORE,,3609.58,"3.609,58",18,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2798,,
2799,VELA FINITA GIBRE CELESTE X 12 UNIDADES,PARTY STORE,,3609.58,"3.609,58",9,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2799,,
2800,VELA FINITA GIBRE DORADA X 12 UNIDADES,PARTY STORE,,3609.58,"3.609,58",20,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2800,,
2576,VELA FINITA GIBRE ROSA X 12 UNIDADES,PARTY STORE,,3609.58,"3.609,58",10,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2576,,
2699,VELA FINITAS DE 17 CM X 24 UNI  MULTICOLOR,PARTY STORE,,1353.11,"1.353,11",31,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2699,,
2517,VELA FINITAS DE 17 CM X 24 UNI NEON,PARTY STORE,,1455.05,"1.455,05",30,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2517,,https://curlomayorista.com.ar/imagenesproductos/2517a.jpg
1936,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS  MULTICOLOR,PARTY STORE,,1455.05,"1.455,05",80,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 1936,,https://curlomayorista.com.ar/imagenesproductos/1936a.jpg
2581,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS BLANCA,PARTY STORE,,1455.05,"1.455,05",10,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2581,,https://curlomayorista.com.ar/imagenesproductos/2581a.jpg
2382,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS CELESTE,PARTY STORE,,1455.05,"1.455,05",31,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2382,,https://curlomayorista.com.ar/imagenesproductos/2382a.jpg
2583,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NEGRAS,PARTY STORE,,1455.05,"1.455,05",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2583,,https://curlomayorista.com.ar/imagenesproductos/2583a.jpg
2801,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NENA,PARTY STORE,,1455.05,"1.455,05",9,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2801,,
2582,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS ROSA,PARTY STORE,,1455.05,"1.455,05",14,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2582,,https://curlomayorista.com.ar/imagenesproductos/2582a.jpg
2516,"VELA FINITAS17 CM X 24 UNI TORNEADA, VARON",PARTY STORE,,1455.05,"1.455,05",6,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2516,,https://curlomayorista.com.ar/imagenesproductos/2516a.jpg
2518,VELA GIBRE CELESTE Nº 0,TUKY,,1124.08,"1.124,08",11,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2518,,
2524,VELA GIBRE CELESTE Nº 5,TUKY,,1124.08,"1.124,08",16,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2524,,
2526,VELA GIBRE CELESTE Nº 7,TUKY,,1124.08,"1.124,08",5,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2526,,
2527,VELA GIBRE CELESTE Nº 8,TUKY,,1124.08,"1.124,08",5,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2527,,
2528,VELA GIBRE CELESTE Nº 9,TUKY,,1124.08,"1.124,08",14,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2528,,
2529,VELA GIBRE ROSA Nº 0,TUKY,,1124.08,"1.124,08",14,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2529,,https://curlomayorista.com.ar/imagenesproductos/2529a.jpg
2533,VELA GIBRE ROSA Nº 4,TUKY,,1124.08,"1.124,08",11,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2533,,
2535,VELA GIBRE ROSA Nº 6,TUKY,,1124.08,"1.124,08",25,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2535,,
2536,VELA GIBRE ROSA Nº 7,TUKY,,1124.08,"1.124,08",4,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2536,,
2509,VELA LARGA CELESTES LUNARES RAYA Y PLATA X 10 UNI,PARTY STORE,,2455.98,"2.455,98",0,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2509,,https://curlomayorista.com.ar/imagenesproductos/2509a.jpg
2874,VELA LARGA GIBRE BICOLOR CELESTE X 16 UNI,PARTY STORE,,5658.26,"5.658,26",51,G) BASES/BANDEJAS/PIROTINES/VELAS,BASES/BANDEJAS/PIROTINES/VELAS / VELAS Y BENGALAS - ID 2874,,
