product_code,nombre_almaro,nombre_gev,en_gonzales,umv_tipo_actual,umv_tipo_propuesto,unidad_minima_de_venta_actual,unidad_minima_de_venta_propuesta,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,patron,factor_a,factor_b,contenido,match_nombre,regla,fuente,confianza,accion,notas
4682,MENTHO PLUS SIN AZUCAR MENTOL 12X12X27.3G,MENTHO PLUS S/AZUCAR MENTOL 12X12X26.6G,true,display,display,DISPLAY,DISPLAY,,12,12,12,12,12,3_factores,12,12,27.3G,12X12X27.3G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
5111,TOPLINE SEVEN STRAWBERRY 36x16x14G,CH. TL7 V.STRAWBERRY 36X16X14G,true,display,display,DISPLAY,DISPLAY,,16,36,36,36,36,3_factores,36,16,14G,36X16X14G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
5679,TOMATE PERITA 24X400G,TOMATE PERITA ARCOR 2X12X400 GRS.,true,unidad,unidad,UNIDAD,UNIDAD,,12,,2,24,24,3_factores,2,12,400GRS,2X12X400GRS,umv_desde_gonzales,nombre_gev_3f_unidad,alta,completar_unidades_por_display,
6020,MOGUL ROLLO 12X12X35G,ROLLO MOGUL 12X420 GRS,true,display,display,DISPLAY,DISPLAY,,12,12,12,12,12,3_factores,12,12,35G,12X12X35G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
6178,MOGUL PIECITOS 12X12X30G,MOGUL PIECITOS 12 x12x30 GRS,true,display,display,DISPLAY,DISPLAY,,12,12,12,12,12,3_factores,12,12,30G,12X12X30G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
6408,AGUILA TAZA BARRITA 24X24X14G,CHOC. BARRITA AGUILA 24X24X14 GR,true,display,display,DISPLAY,DISPLAY,,24,24,24,24,24,3_factores,24,24,14G,24X24X14G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
6901,TOPLINE FRUTA 30X20X6.7G,CHICLE TOPLINE FRUTA 30x20x6.7 g,true,display,display,DISPLAY,DISPLAY,,20,30,30,30,30,3_factores,30,20,6.7G,30X20X6.7G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
6906,TOPLINE STRONG 30X20X6.70G,CHICLE TOPLINE STRONG 30x20x6.7 g,true,display,display,DISPLAY,DISPLAY,,20,30,30,30,30,3_factores,30,20,6.70G,30X20X6.70G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
6907,TOPLINE DEFENSE 30X20X6.70G,CH.TOPLINE DEFENSE 30X20X6.7G,true,display,display,DISPLAY,DISPLAY,,20,30,30,30,30,3_factores,30,20,6.70G,30X20X6.70G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
6934,TOPLINE SANDIA 30x20x6.70G,CHICLE TOPLINE SANDIA 30x20x6.7 g,true,display,display,DISPLAY,DISPLAY,,20,30,30,30,30,3_factores,30,20,6.70G,30X20X6.70G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
7049,SERRANAS SANDWICH POR 3 16X3X112G,SERRANAS 16X3X112GR.,true,display,display,DISPLAY,DISPLAY,,3,16,16,16,16,3_factores,16,3,112G,16X3X112G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
7227,TOFI BONBON LECHE 12X32X15G,CHOC. BOMBON TOFI LECHE 12X32X15 GR,true,display,display,DISPLAY,DISPLAY,,32,12,12,12,12,3_factores,12,32,15G,12X32X15G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
7390,CHUPUTIN TROMPITO 12X50X11G,CHUP. TROMPITO T. FRU 12 X 50U X 11G,true,display,display,DISPLAY,DISPLAY,,50,12,12,12,12,3_factores,12,50,11G,12X50X11G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
9462,CRIOLLITAS POR 3 MAS GRANDES 12X3X169G,GALL. CRIOLLITAS MAS GRANDE 12X3X169G,true,display,display,DISPLAY,DISPLAY,,3,12,12,12,12,3_factores,12,3,169G,12X3X169G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
9464,CRIOLLITAS POR 3 SIN SAL 12X3X169G,GALL. CRIOLLITAS SIN SAL 12X3X169G,true,display,display,DISPLAY,DISPLAY,,3,12,12,12,12,3_factores,12,3,169G,12X3X169G,umv_desde_gonzales,nombre_almaro_3f_display,alta,completar_unidades_por_display,
1009,ROCKLETS CHICO 12X24X20G,ROCKLETS CHOC. CONF. 12X24X20 GRS,true,unidad,display,UNIDAD,DISPLAY,24,24,12,12,12,12,3_factores,12,24,20G,12X24X20G,copiar_gonzales,gonzales+nombre_almaro_3f_display,alta,copiar_gonzales_y_completar,
11316,HELADO PALITO ROCKLETS 16X51G,PALITO ROCKLETS 16X51G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,51G,16X51G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
11318,HELADO COFLER ALMENDRAS 16X80CC,COFLER ALMENDRAS 16X63G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,80CC,16X80CC,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
11328,HELADO COFLER BLOCK 16X63G,PALITO H. COFLER BLO 16U.X63G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,63G,16X63G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
11330,HELADO SLICE FRUTILLA 22X70CC,SLICE FRUTILLA C/FRU 22U.X70G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,22,2_factores,22,,70CC,22X70CC,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
11331,HELADO SLICE LIMON 22X70CC,SLICE LIMON 22X67G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,22,2_factores,22,,70CC,22X70CC,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
12710,HELADO EXTREME SANDIA 30X50G,HEL.MOGUL EXTREME SANDIA 30X50G(50CC),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,30,2_factores,30,,50G,30X50G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13072,HELADO ARCOR CREMA AMERICABA 20X70G,ARCOR CREM AMERI 20x70G(80cc,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,20,2_factores,20,,70G,20X70G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13073,HELADO ARCOR DULCE DE LECHE 20X75G,ARCOR DULCE DE LECHE 20X75G(80CC),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,20,2_factores,20,,75G,20X75G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13110,CARAMELO BC SURTIDO 6X420G,CARAMELO BC SURTIDO 6X420G,true,display,display,DISPLAY,DISPLAY,,,6,6,1,6,2_factores,6,,420G,6X420G,umv_desde_gonzales,nombre_almaro_2f_display,alta,revisar_ajuste,
13524,HELADO PALITO OSITO MOGUL 16X60G,HEL LIMON/BLUEBE. MOGUL 16X50G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,60G,16X60G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13526,HELADO KOPA FRUTILLA AMERICANA 18X90G,KOPA FRUTILL/AME 18X90G(150cc),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,18,2_factores,18,,90G,18X90G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13528,HELADO KOPA DULCE DE LECHE AMERICANA 18X90G,KOPA DDL/AME 18X90G(150cc),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,18,2_factores,18,,90G,18X90G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13947,HELADO KOPA CHOCOLATE DULCE DE LECHE 18x90G,KOPA CHOCO DULC.D.LECHE 18X90G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,18,2_factores,18,,90G,18X90G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13960,HELADO ARCOR MILK 20X52G,PALETA ARCOR MILK 20X52G(65CC),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,20,2_factores,20,,52G,20X52G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13966,HELADO BONOBON CORAZON BLANCO 16X75CC,HELADO CORAZÓN BOB BLANCO 16X60G(70C),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,75CC,16X75CC,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14081,HELADO BONOBON CORAZON 16X61G,CORAZON BOB 16UX61G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,61G,16X61G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14192,HELADO PALITO DIENTES MOGUL 16X60G,HEL.MOGUL DIENTES 16X60G(65CC),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,60G,16X60G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14218,HELADO PALITO MOGUL TUBITO 24X50G,MOGUL TUBITO 24UX50G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,24,2_factores,24,,50G,24X50G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14219,HELADO CONO COFLER BLOCK 18X80G,CONO COFLER BLOCK 18UX95G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,18,2_factores,18,,80G,18X80G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14231,HELADO PALITO MOGUL SURTIDO 46X51G,MOGUL SURTIDO 46UNX51G(51CC),true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,46,2_factores,46,,51G,46X51G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14267,HELADO PALITO CHOCOLINAS 16X66G,COFL CHOCOLI.COOK&CREAM 16X66G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,66G,16X66G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14783,HELADO COFLER DULCE DE LECHE 16X63G,HELADO COFLER DDL 16 X 63G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,63G,16X63G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14784,HELADO CONO ROCKLETS 18X95G,HELADO CONO ROCKLETS 18X95G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,18,2_factores,18,,95G,18X95G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
14791,HELADO CONO COFLER FRUTILLA AMERICANA 14X110G,HEL CONO COF FRUT/AMER 14X110G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,14,2_factores,14,,110G,14X110G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
15253,HELADO PALITO BOMBON CHOCOLATE 24X50G,PALITO BOMBON CHOCOLATE 24X50G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,24,2_factores,24,,50G,24X50G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
15285,HELADO ALFAJOR BONOBON 16X62G,SANDWICH HELADO BOB 16X62G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,62G,16X62G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
15286,HELADO ALFAJOR CREAMY 16X62G,SANDWICH HELADO CREAMY 16X62G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,62G,16X62G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
15287,HELADO ALFAJOR CHOCOTORTA 16X62G,SANDWICH HELADO CHCTORT 16X62G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,16,2_factores,16,,62G,16X62G,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
3972,HELADO CONO BONOBON 14X135 CC,CONO BON O BON 14U.X105G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,14,2_factores,14,,135CC,14X135CC,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
9825,HELADO CONO COFLER DUO 14X135CC,HELADO CONO COFLER DUO 14U.X110G,true,unidad,unidad,BULTO,UNIDAD,,,1,1,1,14,2_factores,14,,135CC,14X135CC,umv_desde_gonzales,nombre_almaro_2f_unidad,alta,revisar_ajuste,
13339,BARRA COFL MANI 6X20X45G,BARRA COFL MANI 6X20X45G,true,unidad,unidad,UNIDAD,UNIDAD,,20,,1,20,20,3_factores,6,20,45G,6X20X45G,umv_desde_gonzales,nombre_almaro_3f_unidad+completar_dpb_upb_div_upd,baja,completar_unidades_por_display,nombre_implica_upb=120_actual=20
0102,SUGUS MAX ANANA 12X70X7.5g.,SUGUS MAX ANANA 12X70X7.5g.,false,unidad,display,unidades,DISPLAY,,70,,12,1,12,3_factores,12,70,7.5G,12X70X7.5G,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
0105,SUGUS MAX TUT.FRUTTI 12X70X7.5,SUGUS MAX TUT.FRUTTI 12X70X7.5,false,unidad,display,unidades,DISPLAY,,70,,12,1,12,3_factores,12,70,7.5,12X70X7.5,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10006,CITOS BON O BON 12X14X40 G,CITOS BON O BON 12X14X40 G,false,unidad,unidad,unidades,UNIDAD,,14,,12,1,168,3_factores,12,14,40G,12X14X40G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
1003,BARRA CEREAL MIX PAS. CHOC 32X6X26G,BARRA CEREAL MIX PAS. CHOC 32X6X26G,false,unidad,unidad,unidades,UNIDAD,,6,,32,1,192,3_factores,32,6,26G,32X6X26G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10085,CH. TL7 X.MINT 88X4X14G,CH. TL7 X.MINT 88X4X14G,false,unidad,display,unidades,DISPLAY,,4,,88,1,88,3_factores,88,4,14G,88X4X14G,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10088,CH TL FUSION FRUTAL 30x20x6.7 G,CH TL FUSION FRUTAL 30x20x6.7 G,false,unidad,display,unidades,DISPLAY,,20,,30,1,30,3_factores,30,20,6.7G,30X20X6.7G,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10106,MP EX-STRONG 12X12X3,MP EX-STRONG 12X12X3,false,unidad,display,unidades,DISPLAY,,12,,12,1,12,3_factores,12,12,3,12X12X3,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10107,CAR.MP CRX BERRIES 12X12X8UN,CAR.MP CRX BERRIES 12X12X8UN,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,8UN,12X12X8UN,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10108,CAR.MP CRX FRUTIL.12X12X8UN,CAR.MP CRX FRUTIL.12X12X8UN,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,8UN,12X12X8UN,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10146,TAB.HAMLET ALMEN/MANI 8X21X45G,TAB.HAMLET ALMEN/MANI 8X21X45G,false,unidad,unidad,unidades,UNIDAD,,21,,8,1,168,3_factores,8,21,45G,8X21X45G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10147,TAB.HAMLET LEC/COKIES 8X21X45G,TAB.HAMLET LEC/COKIES 8X21X45G,false,unidad,unidad,unidades,UNIDAD,,21,,8,1,168,3_factores,8,21,45G,8X21X45G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10148,TAB.HAMLET CHOCOLATOS.8X21X43G,TAB.HAMLET CHOCOLATOS.8X21X43G,false,unidad,unidad,unidades,UNIDAD,,21,,8,1,168,3_factores,8,21,43G,8X21X43G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10149,TAB.HAMLET BCO/COOKIE 8X21X48G,TAB.HAMLET BCO/COOKIE 8X21X48G,false,unidad,unidad,unidades,UNIDAD,,21,,8,1,168,3_factores,8,21,48G,8X21X48G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10150,TAB.HAMLET YOGHU.FRUT.8X21X43G,TAB.HAMLET YOGHU.FRUT.8X21X43G,false,unidad,unidad,unidades,UNIDAD,,21,,8,1,168,3_factores,8,21,43G,8X21X43G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10157,JUG.PV.BC.MANDARINA.16X18X9GR,JUG.PV.BC.MANDARINA.16X18X9GR,false,unidad,display,unidades,DISPLAY,,18,,16,1,16,3_factores,16,18,9GR,16X18X9GR,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10243,CH. GREENMINT 12X12X24G,CH. GREENMINT 12X12X24G,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,24G,12X12X24G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10252,BARRA YO/FR 6X20X28G,BARRA YO/FR 6X20X28G,false,unidad,unidad,unidades,UNIDAD,,20,,6,1,120,3_factores,6,20,28G,6X20X28G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10253,BARRA CINDOR 6X20X25,BARRA CINDOR 6X20X25,false,unidad,unidad,unidades,UNIDAD,,20,,6,1,120,3_factores,6,20,25,6X20X25,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10270,ALF.SER DDL/CHOC 28X3X47G,ALF.SER DDL/CHOC 28X3X47G,false,unidad,unidad,unidades,UNIDAD,,3,,28,1,84,3_factores,28,3,47G,28X3X47G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10286,BARRA MOGUL 6X20X25G,BARRA MOGUL 6X20X25G,false,unidad,unidad,unidades,UNIDAD,,20,,6,1,120,3_factores,6,20,25G,6X20X25G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10288,BARRA SER FRUT/CHO 6X20X28 G,BARRA SER FRUT/CHO 6X20X28 G,false,unidad,unidad,unidades,UNIDAD,,20,,6,1,120,3_factores,6,20,28G,6X20X28G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10329,CHOC ROCKLE 12X24X20,CHOC ROCKLE 12X24X20,false,unidad,unidad,unidades,UNIDAD,,24,,12,1,288,3_factores,12,24,20,12X24X20,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10339,CHOC.C/ALM.COFL AIR 8X20X27 G,CHOC.C/ALM.COFL AIR 8X20X27 G,false,unidad,unidad,unidades,UNIDAD,,20,,8,1,160,3_factores,8,20,27G,8X20X27G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10375,CHOC BLANC DLL COFLE 8X20X42G,CHOC BLANC DLL COFLE 8X20X42G,false,unidad,unidad,unidades,UNIDAD,,20,,8,1,160,3_factores,8,20,42G,8X20X42G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10380,OBLEA RELL.COFL BLOC 8X20X35G,OBLEA RELL.COFL BLOC 8X20X35G,false,unidad,unidad,unidades,UNIDAD,,20,,8,1,160,3_factores,8,20,35G,8X20X35G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10383,BARRA EXT.COCO COFLER 6X20X32 GR,BARRA EXT.COCO COFLER 6X20X32 GR,false,unidad,unidad,unidades,UNIDAD,,20,,6,1,120,3_factores,6,20,32GR,6X20X32GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10588,MOGUL 50 % FRUTAS 12X12X25 GRS,MOGUL 50 % FRUTAS 12X12X25 GRS,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,25GRS,12X12X25GRS,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10613,ALF.TATIN BLANCO 20X6X33G,ALF.TATIN BLANCO 20X6X33G,false,unidad,unidad,unidades,UNIDAD,,6,,20,1,120,3_factores,20,6,33G,20X6X33G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10636,JG.PV.ARCOR.NARANJA. 12X18X20 GR,JG.PV.ARCOR.NARANJA. 12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10637,JG.PV.ARCOR.MANZANA. 12X18X20 G,JG.PV.ARCOR.MANZANA. 12X18X20 G,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20G,12X18X20G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10638,JG.PV.ARCOR.MULTIFR. 12X18X20 G,JG.PV.ARCOR.MULTIFR. 12X18X20 G,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20G,12X18X20G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10639,JG.PV.ARCOR.NAR.DUR. 12X18X20 GR,JG.PV.ARCOR.NAR.DUR. 12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10640,JG.PV.ARCOR.LIMONADA 12X18X20 GR,JG.PV.ARCOR.LIMONADA 12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10641,JG.PV.ARCOR.ANANA.12X18X20 GR,JG.PV.ARCOR.ANANA.12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10642,JG.PV.ARCOR.NAR.BAN. 12X18X20 GR,JG.PV.ARCOR.NAR.BAN. 12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10643,JG.PV.ARCOR.NAR.DUL. 12X18X20 GR,JG.PV.ARCOR.NAR.DUL. 12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10669,JG.PV.ARCOR.PERA.12X18X20 GR,JG.PV.ARCOR.PERA.12X18X20 GR,false,unidad,unidad,unidades,UNIDAD,,18,,12,1,216,3_factores,12,18,20GR,12X18X20GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
1069,MAST.CONF. 12X12X35G LIC.MADAGASCAR,MAST.CONF. 12X12X35G LIC.MADAGASCAR,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,35G,12X12X35G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10738,BOC.BUT.TOFFEES. 16X24X16.5G,BOC.BUT.TOFFEES. 16X24X16.5G,false,unidad,display,unidades,DISPLAY,,24,,16,1,16,3_factores,16,24,16.5G,16X24X16.5G,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10769,CHO LEC/C.AVELLAN CO 8X20X37G,CHO LEC/C.AVELLAN CO 8X20X37G,false,unidad,unidad,unidades,UNIDAD,,20,,8,1,160,3_factores,8,20,37G,8X20X37G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10828,TLINE MTA 30X20X6.7G,TLINE MTA 30X20X6.7G,false,unidad,display,unidades,DISPLAY,,20,,30,1,30,3_factores,30,20,6.7G,30X20X6.7G,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
10843,MPLUS.CHRRY12X14X30.,MPLUS.CHRRY12X14X30.,false,unidad,unidad,unidades,UNIDAD,,14,,12,1,168,3_factores,12,14,30,12X14X30,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10844,MPLUS.STRNG12X14X30.,MPLUS.STRNG12X14X30.,false,unidad,unidad,unidades,UNIDAD,,14,,12,1,168,3_factores,12,14,30,12X14X30,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10845,MPLUS.CHRRY12X12X30.,MPLUS.CHRRY12X12X30.,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,30,12X12X30,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10846,MPLUS.STRNG12X12X30.,MPLUS.STRNG12X12X30.,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,30,12X12X30,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
10922,CH.TL.MTA30X20X6.7-P,CH.TL.MTA30X20X6.7-P,false,unidad,display,unidades,DISPLAY,,20,,30,1,30,3_factores,30,20,6.7,30X20X6.7,3f_peso_lt_20g_display,nombre_almaro_3f_display,media,cargar_packing_desde_nombre,
11059,BARRA SER YOG/FRUT 6X20X28G,BARRA SER YOG/FRUT 6X20X28G,false,unidad,unidad,unidades,UNIDAD,,20,,6,1,120,3_factores,6,20,28G,6X20X28G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
11292,HVO.COFL.BLOC.2X24X26 GR,HVO.COFL.BLOC.2X24X26 GR,false,unidad,unidad,unidades,UNIDAD,,24,,2,1,48,3_factores,2,24,26GR,2X24X26GR,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
11555,CAR BUTTER TOF. DDL 12X12X8UN,CAR BUTTER TOF. DDL 12X12X8UN,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,8UN,12X12X8UN,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
11566,MP VITAMIN LIMON 12X12X30.6 G,MP VITAMIN LIMON 12X12X30.6 G,false,unidad,unidad,unidades,UNIDAD,,12,,12,1,144,3_factores,12,12,30.6G,12X12X30.6G,3f_default_unidad_conservador,nombre_almaro_3f_unidad,media,cargar_packing_desde_nombre,
