product_code,nombre_almaro,nombre_excel,um_ventas_excel,um_precio_excel,bu_un,bu_di,di_un,umv_tipo_actual,umv_tipo_propuesto,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,cantidad_minima_actual,cantidad_minima_propuesta,regla
3876,CALAB HALLOW. C/CAR ESPA * 400,CALAB HALLOW. C/CAR ESPA * 400,DI,UN,1452,12,121,unidad,unidad,,121,,12,1,1452,1,121,precio_UN_venta_DI
3877,POTE ESPANTOCAB HALLOW * 120 G,POTE ESPANTOCAB HALLOW * 120 G,DI,UN,16,16,1,unidad,unidad,,,,,1,16,1,1,precio_UN
3879,CAR. DUR. L.FIZZ HALLOW. * 48,CAR. DUR. L.FIZZ HALLOW. * 48,DI,UN,576,12,48,unidad,unidad,,48,,12,1,576,1,48,precio_UN_venta_DI
3880,CUBITOS DE FRUTA MOGUL * 300 G,CUBITOS DE FRUTA MOGUL * 300 G,DI,UN,16,16,1,unidad,unidad,,,,,1,16,1,1,precio_UN
3887,TURRON ALMEN. T ALICANTE * 100,TURRON ALMEN. T ALICANTE * 100,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3891,HELADO CONO TOFI 14U.X105G,HELADO CONO TOFI 14U.X105G,BU,UN,14,14,1,unidad,unidad,,,,,1,14,1,14,precio_UN_venta_BU
3904,TURRON FRUTAS C/ YEMA * 110 GR,TURRON FRUTAS C/ YEMA * 110 GR,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3905,CROCANTE CASTAÑAS CAJU * 89 GR,CROCANTE CASTAÑAS CAJU * 89 GR,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3918,TURRON CROCANTE C/ ALMEDRA * 8,TURRON CROCANTE C/ ALMEDRA * 8,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3923,TURRON ALM./ALICANTE CLASE A *,TURRON ALM./ALICANTE CLASE A *,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3925,TURRON ALM/ALICICANTE * 90 GRS,TURRON ALM/ALICICANTE * 90 GRS,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3927,TURRON ALMENDRA C/ YEMA * 110,TURRON ALMENDRA C/ YEMA * 110,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3928,TURRON MANI C/ MIEL * 90 GRS.,TURRON MANI C/ MIEL * 90 GRS.,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
3952,BOMBON HELADO ARCOR 40 * 60 CC,BOMBON HELADO ARCOR 40 * 60 CC,BU,UN,40,40,1,unidad,unidad,,,,,1,40,1,40,precio_UN_venta_BU
3954,HELADO BARRITA AGUILA 24 * 49,HELADO BARRITA AGUILA 24 * 49,DI,UN,96,4,24,unidad,unidad,,24,,4,1,96,1,24,precio_UN_venta_DI
3956,HELADO CORAZON BON-O-BON 24 *,HELADO CORAZON BON-O-BON 24 *,BU,UN,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_UN_venta_BU
3957,HELADO MINITORTA AGUI AMER.D/L,HELADO MINITORTA AGUI AMER.D/L,BU,UN,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_UN_venta_BU
3968,HELADO KOPA D. DE LECHE-AMER 1,HELADO KOPA D. DE LECHE-AMER 1,BU,UN,18,18,1,unidad,unidad,,,,,1,18,1,18,precio_UN_venta_BU
3969,HELADO KOPA FRUTILLA-AMERIC 18,HELADO KOPA FRUTILLA-AMERIC 18,BU,UN,18,18,1,unidad,unidad,,,,,1,18,1,18,precio_UN_venta_BU
3970,HELADO KOPA CHOCO - AMERIC 18,HELADO KOPA CHOCO - AMERIC 18,BU,UN,18,18,1,unidad,unidad,,,,,1,18,1,18,precio_UN_venta_BU
3972,HELADO CONO BONOBON 14X135 CC,CONO BON O BON 14U.X105G,BU,UN,14,14,1,unidad,unidad,,,1,,14,14,1,14,precio_UN_venta_BU
4014,TUR. OBLEA MANI MISKY 4X50X25G,TUR. OBLEA MANI MISKY 4X50X25G,DI,UN,200,4,50,unidad,unidad,,50,,4,1,200,1,50,precio_UN_venta_DI
4015,TURRON OBLEA AGRUP. 20X10X25 G.,TURRON OBLEA AGRUP. 20X10X25 G.,DI,UN,200,20,10,unidad,unidad,,10,,20,1,200,1,10,precio_UN_venta_DI
4043,SAPITO CONFITES 12X24X15G,SAPITO CONFITES 12X24X15G,DI,UN,288,12,24,unidad,unidad,,24,,12,1,288,1,24,precio_UN_venta_DI
4504,HUEVO ROCKLETS LECHE *  60 GRS,HUEVO ROCKLETS LECHE *  60 GRS,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
4525,HUEVO CHOC LECH MINIROCK * 180,HUEVO CHOC LECH MINIROCK * 180,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
4532,HUEVITOS BOB LECH/CER. 10 * 8,HUEVITOS BOB LECH/CER. 10 * 8,DI,UN,280,28,10,unidad,unidad,,10,,28,1,280,1,10,precio_UN_venta_DI
4709,CAR. GAJITOS * 485 GRS.,CAR. GAJITOS * 485 GRS.,DI,UN,828,12,69,unidad,unidad,,69,,12,1,828,1,69,precio_UN_venta_DI
4710,CAR. FRESH CRISTAL * 465 GRS,CAR. FRESH CRISTAL * 465 GRS,DI,UN,1068,12,89,unidad,unidad,,89,,12,1,1068,1,89,precio_UN_venta_DI
4711,CAR. RODAJAS ARCOR * 150 GR.,CAR. RODAJAS ARCOR * 150 GR.,DI,UN,1152,36,32,unidad,unidad,,32,,36,1,1152,1,32,precio_UN_venta_DI
4712,CAR. STRONG CRISTAL * 500 GRS.,CAR. STRONG CRISTAL * 500 GRS.,DI,UN,1068,12,89,unidad,unidad,,89,,12,1,1068,1,89,precio_UN_venta_DI
4716,CAR. ICE CRISTAL * 418 GRS.,CAR. ICE CRISTAL * 418 GRS.,DI,UN,1116,12,93,unidad,unidad,,93,,12,1,1116,1,93,precio_UN_venta_DI
4739,BEBIDAS BC DURAZNO * 1 L,BEBIDAS BC DURAZNO * 1 L,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
4750,BEBIDA BC NARANJA * 1 LT,BEBIDA BC NARANJA * 1 LT,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
4751,BEBIDA BC MANZANA * 1 LT,BEBIDA BC MANZANA * 1 LT,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
4752,BEBIDA BC MULTIFRUTAL * 1 LT,BEBIDA BC MULTIFRUTAL * 1 LT,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
4896,BOMBON DE FRUTA * 500 GRS,BOMBON DE FRUTA * 500 GRS,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
4910,TAB.HAMLET BICOLOR 8X21UX42G,TAB.HAMLET BICOLOR 8X21UX42G,DI,UN,168,8,21,unidad,unidad,,21,,8,1,168,1,21,precio_UN_venta_DI
4951,MEDALLON MENTA 30 * 15 GRS.,MEDALLON MENTA 30 * 15 GRS.,DI,UN,540,18,30,unidad,unidad,,30,,18,1,540,1,30,precio_UN_venta_DI
4972,GARRAPIÑADAS CASTAÑA CAJU * 80,GARRAPIÑADAS CASTAÑA CAJU * 80,UN,UN,40,40,1,unidad,unidad,,,,,1,40,1,1,precio_UN
5000,BON-O-BON LECHE * 30 UNID.,BON-O-BON LECHE * 30 UNID.,DI,UN,360,12,30,unidad,unidad,,30,,12,1,360,1,30,precio_UN_venta_DI
501507,BARRAS DE CEREAL,BARRAS DE CEREAL,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
501508,ALFAJORES SIMPLES 32 GR,ALFAJORES SIMPLES 32 GR,UN,UN,56,1,56,unidad,unidad,,56,,,1,56,1,1,precio_UN
501530,LATA BAGLEY 150 AÑOS,LATA BAGLEY 150 AÑOS,UN,UN,2,2,1,unidad,unidad,,,,,1,2,1,1,precio_UN
5021,HELADO KOPA LEMON PIE 18 * 190,HELADO KOPA LEMON PIE 18 * 190,BU,UN,18,18,1,unidad,unidad,,,,,1,18,1,18,precio_UN_venta_BU
502501,PURE DE TOMATE 520GR,PURE DE TOMATE 520GR,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
502520,PURE DE TOMATE 520GR,PURE DE TOMATE 520GR,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
502529,AC/VTA CAJA NAVIDAD,AC/VTA CAJA NAVIDAD,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
502531,SIDRA  2015,SIDRA  2015,UN,UN,6,6,1,unidad,unidad,,,,,1,6,1,1,precio_UN
502550,AZUCAR ARCOR 1 KG,AZUCAR ARCOR 1 KG,BU,UN,10,10,1,unidad,unidad,,,,,1,10,1,10,precio_UN_venta_BU
503001,2X1 BC MANZANA 1LTS,2X1 BC MANZANA 1LTS,DI,UN,12,6,2,unidad,unidad,,2,,6,2,12,1,2,precio_UN_venta_DI
503501,2x1 ALF ARROZ D.deL. 10218,2x1 ALF ARROZ D.deL. 10218,UN,UN,72,12,6,unidad,unidad,,6,,12,2,72,1,1,precio_UN
503504,BOLSA 3 SOBRES ARCOR,BOLSA 3 SOBRES ARCOR,DI,UN,216,72,3,unidad,unidad,,3,,72,1,216,1,3,precio_UN_venta_DI
503505,BOLSA 1TURRON+2TATIN,BOLSA 1TURRON+2TATIN,DI,UN,150,50,3,unidad,unidad,,3,,50,1,150,1,3,precio_UN_venta_DI
503509,CORAZON BON O BON,CORAZON BON O BON,UN,UN,60,12,5,unidad,unidad,,5,,12,1,60,1,1,precio_UN
5038,HELADO MR. POP LANZA DISCO,HELADO MR. POP LANZA DISCO,BU,UN,30,1,30,unidad,unidad,,30,,,1,30,1,30,precio_UN_venta_BU
504156,BUDIN RELL DDL 220GR FLOW VLT,BUDIN RELL DDL 220GR FLOW VLT,UN,UN,15,1,15,unidad,unidad,,15,,,1,15,1,1,precio_UN
504157,BUDIN VAIN 170GR FLOW VLT,BUDIN VAIN 170GR FLOW VLT,UN,UN,15,1,15,unidad,unidad,,15,,,1,15,1,1,precio_UN
504158,BUDIN CHIP CHOC 170G FLOW VLT,BUDIN CHIP CHOC 170G FLOW VLT,UN,UN,15,1,15,unidad,unidad,,15,,,1,15,1,1,precio_UN
504161,BUDIN MARM 170GR FLO VLT,BUDIN MARM 170GR FLO VLT,UN,UN,15,1,15,unidad,unidad,,15,,,1,15,1,1,precio_UN
504448,BUDIN CARROT CAKE 350GR ARTESANO,BUDIN CARROT CAKE 350GR ARTESANO,UN,UN,10,1,10,unidad,unidad,,10,,,1,10,1,1,precio_UN
504450,BUDIN BANANA 350GR ARTESANO,BUDIN BANANA 350GR ARTESANO,UN,UN,10,1,10,unidad,unidad,,10,,,1,10,1,1,precio_UN
5085,MER.DULC.ZAPALLO POTE * 500 GR,MER.DULC.ZAPALLO POTE * 500 GR,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
5086,MER.DULC.HIGO POTE * 500 GRS.,MER.DULC.HIGO POTE * 500 GRS.,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
509463,GALL. CRIOLLITAS SIN SAL * 169,GALL. CRIOLLITAS SIN SAL * 169,UN,UN,36,36,1,unidad,unidad,,,,,1,36,1,1,precio_UN
5133,B.TOFF CAFE 6X959G,B.TOFF CAFE 6X959G,DI,UN,810,6,135,unidad,unidad,,135,,6,6,810,1,135,precio_UN_venta_DI
515274,TAKIS FUEGO 85GR FLOW BAR EXP,TAKIS FUEGO 85GR FLOW BAR EXP,UN,UN,35,1,35,unidad,unidad,,35,,,1,35,1,1,precio_UN
515275,TAKIS XPLOSION 85GR FLOW BAR EXP,TAKIS XPLOSION 85GR FLOW BAR EXP,UN,UN,35,1,35,unidad,unidad,,35,,,1,35,1,1,precio_UN
515276,TAKIS ORIGINAL 85GR FLOW BAR EXP,TAKIS ORIGINAL 85GR FLOW BAR EXP,UN,UN,35,1,35,unidad,unidad,,35,,,1,35,1,1,precio_UN
515277,TAKIS XPLOSION 49GR FLOW BAR EXP,TAKIS XPLOSION 49GR FLOW BAR EXP,UN,UN,36,1,36,unidad,unidad,,36,,,1,36,1,1,precio_UN
515278,TAKIS ORIGINAL 49GR FLOW BAR EXP,TAKIS ORIGINAL 49GR FLOW BAR EXP,UN,UN,36,1,36,unidad,unidad,,36,,,1,36,1,1,precio_UN
5241,HELADO ROCKLETS PALITOS 24 * 6,HELADO ROCKLETS PALITOS 24 * 6,BU,UN,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_UN_venta_BU
5242,HELADO FANTA 22 * 80 C.C.,HELADO FANTA 22 * 80 C.C.,BU,UN,22,22,1,unidad,unidad,,,,,1,22,1,22,precio_UN_venta_BU
5333,HELADO CONO COFLER 12 * 120 CC,HELADO CONO COFLER 12 * 120 CC,BU,UN,12,12,1,unidad,unidad,,,,,1,12,1,12,precio_UN_venta_BU
5341,GALL FORMIS CHOCO/VAIN * 72 GR,GALL FORMIS CHOCO/VAIN * 72 GR,UN,UN,36,36,1,unidad,unidad,,,,,1,36,1,1,precio_UN
5359,GALL. AZUCARADAS MARMOLADAS *,GALL. AZUCARADAS MARMOLADAS *,UN,UN,54,54,1,unidad,unidad,,,,,1,54,1,1,precio_UN
5508,BUDIN NOELIA CON FRUTA * 200 G,BUDIN NOELIA CON FRUTA * 200 G,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
5520,BUDIN NOELIA SIN FRUTA * 200 G,BUDIN NOELIA SIN FRUTA * 200 G,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
5671,TOMATE ARCOR CUBETEADO 2x12x400G,TOMATE PEL PER.CUBETEADO 2X12X400 G,UN,UN,24,24,1,unidad,unidad,12,,2,,24,24,1,1,precio_UN
5679,TOMATE PERITA 24X400G,TOMATE PERITA ARCOR 2X12X400 GRS.,UN,UN,24,24,1,unidad,unidad,12,,2,,24,24,1,1,precio_UN
5699,HUEVO BAÑO ARCOR CH SNACK * 55,HUEVO BAÑO ARCOR CH SNACK * 55,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
5747,HUEVO COFLER BLOCK * 120 GRS,HUEVO COFLER BLOCK * 120 GRS,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
5779,HUEVO COFLER ALMENDRA * 120 GR,HUEVO COFLER ALMENDRA * 120 GR,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
5788,HUEVO AGUILA LECHE * 110 GRS,HUEVO AGUILA LECHE * 110 GRS,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
5806,CHUPETIN MISTER POP CHICLE * 5,CHUPETIN MISTER POP CHICLE * 5,DI,UN,600,12,50,unidad,unidad,,50,,12,1,600,1,50,precio_UN_venta_DI
5819,HUEVO ARCOR * 850 GRS.,HUEVO ARCOR * 850 GRS.,UN,UN,6,6,1,unidad,unidad,,,,,1,6,1,1,precio_UN
5856,CHOCO. BLANCO ARCOR  20X40X8 GR,CHOCO. BLANCO ARCOR  20X40X8 GR,DI,UN,800,20,40,unidad,unidad,,40,,20,1,800,1,40,precio_UN_venta_DI
5857,CHOCO. LECHE ARCOR 20X40X8G,CHOCO. LECHE ARCOR 20X40X8G,DI,UN,800,20,40,unidad,unidad,,40,,20,1,800,1,40,precio_UN_venta_DI
5880,HUEVO BON O BON BLANCO * 55 GR,HUEVO BON O BON BLANCO * 55 GR,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
5883,CONEJO BON O BON  LECHE  * 20,CONEJO BON O BON  LECHE  * 20,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
5899,CEREAL MIX AVENA/GRANOLA * 180,CEREAL MIX AVENA/GRANOLA * 180,UN,UN,25,25,1,unidad,unidad,,,,,1,25,1,1,precio_UN
5907,FORMIS SUPER BLACK 24X82 GR,FORMIS SUPER BLACK 24X82 GR,UN,UN,24,1,24,unidad,unidad,,24,,,24,24,1,1,precio_UN
6013,CAR. MENTA CRISTAL * 935 GRS.,CAR. MENTA CRISTAL * 935 GRS.,DI,UN,1074,6,179,unidad,unidad,,179,,6,1,1074,1,179,precio_UN_venta_DI
6023,GOMA EUCALIPTUS 16X250 GRS.,GOMA EUCALIPTUS 16X250 GRS.,DI,UN,800,16,50,unidad,unidad,,50,,16,16,800,1,50,precio_UN_venta_DI
6127,CHOC MISKY LECHE 12X,CHOC MISKY LECHE 12X,DI,UN,360,12,30,unidad,unidad,,30,,12,1,360,1,30,precio_UN_venta_DI
6129,CHOC MISKY BLANCO 12,CHOC MISKY BLANCO 12,UN,UN,360,12,30,unidad,unidad,,30,,12,1,360,1,1,precio_UN
6138,ALFAJOR BON-O-BON BLANCO 16X6X40G,ALFAJOR BON-O-BON BLANCO 16X6X40G,DI,UN,96,16,6,unidad,unidad,,6,,16,1,96,1,6,precio_UN_venta_DI
6139,ALFAJOR BON O BON NEGRO 16X6X40G,ALFAJOR BON O BON NEGRO 16X6X40G,DI,UN,96,16,6,unidad,unidad,,6,,16,1,96,1,6,precio_UN_venta_DI
6141,TORTUGUITA GODY LECHE 12X24X17.5G,TORTUGUITA GODY LECHE 12X24X17.5G,DI,UN,288,12,24,unidad,unidad,,24,,12,1,288,1,24,precio_UN_venta_DI
6149,SALSA GOLF BC DP * 125 C.C,SALSA GOLF BC DP * 125 C.C,UN,UN,40,2,20,unidad,unidad,,20,,2,1,40,1,1,precio_UN
6151,GOMA FANTASIA MISKY 6 X 1,GOMA FANTASIA MISKY 6 X 1,DI,UN,2724,6,454,unidad,unidad,,454,,6,6,2724,1,454,precio_UN_venta_DI
6152,EUCALIPTUS GOMA MISKY 6 X 1,EUCALIPTUS GOMA MISKY 6 X 1,DI,UN,1110,6,185,unidad,unidad,,185,,6,6,1110,1,185,precio_UN_venta_DI
6167,FRUTALES MOGUL 12*50 G.,FRUTALES MOGUL 12*50 G.,DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
6171,MOGUL GUSANITOS ACIDOS 6X500G,MOGUL GUSANITOS 6X500 G,DI,UN,546,6,91,unidad,unidad,,91,,6,6,546,1,91,precio_UN_venta_DI
6183,COCODRILOS MOGUL 12 * 30 GRS,COCODRILOS MOGUL 12 * 30 GRS,DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
6196,BARRA COFLER EXTRA MARROC 6X20X30 GR,BARRA COFLER EXTRA MARROC 6X20X30 GR,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
6268,BIZCO LIMON GODET X 480 G,BIZCO LIMON GODET X 480 G,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
6269,BIZCO COCO GODET X 480 G,BIZCO COCO GODET X 480 G,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
6275,BAR COFLE EXT BROWNI,BAR COFLE EXT BROWNI,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
6362,CHIC.POOSH STONES 16,CHIC.POOSH STONES 16,DI,UN,800,16,50,unidad,unidad,,50,,16,1,800,1,50,precio_UN_venta_DI
6363,CHIC.POOSH BANANA 16,CHIC.POOSH BANANA 16,DI,UN,800,16,50,unidad,unidad,,50,,16,1,800,1,50,precio_UN_venta_DI
6364,CHI.POOSH FRUTILLA 16X 50U X 5.4G,CHI.POOSH FRUTILLA 16X 50U X 5.4G,DI,UN,800,16,50,unidad,unidad,,50,,16,16,800,1,50,precio_UN_venta_DI
6365,CHICLE POOSH MENTA 16X 50U X 5.4G,CHICLE POOSH MENTA 16X 50U X 5.4G,DI,UN,800,16,50,unidad,unidad,,50,,16,1,800,1,50,precio_UN_venta_DI
6367,CHOCOLATE P/TAZA AGUILA * 250G,CHOCOLATE P/TAZA AGUILA * 250G,UN,UN,72,6,12,unidad,unidad,,12,,6,1,72,1,1,precio_UN
6387,GELATINA LIGHT FRUTILLA * 30 G,GELATINA LIGHT FRUTILLA * 30 G,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6390,GELATINA LIGTH ANANA * 30 GRS.,GELATINA LIGTH ANANA * 30 GRS.,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6391,GELATINA LIGHT SIN SABOR * 30,GELATINA LIGHT SIN SABOR * 30,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6401,EUCALIPTUS GOMA MISKY 6 X 1,EUCALIPTUS GOMA MISKY 6 X 1,DI,UN,1272,6,212,unidad,unidad,,212,,6,6,1272,1,212,precio_UN_venta_DI
6626,CEREAL MIX YOGURT/FRUT.6X20X28G,CEREAL MIX YOGURT/FRUT.6X20X28G,DI,UN,6,6,1,unidad,unidad,,,,,1,6,1,1,precio_UN
6627,CEREAL MIX YOGURT/VAIN. 6X20X28G,CEREAL MIX YOGURT/VAIN. 6X20X28G,DI,UN,6,6,1,unidad,unidad,,,,,1,6,1,1,precio_UN
6632,PRESTOPRONTA C/ VEGETALES * 40,PRESTOPRONTA C/ VEGETALES * 40,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
6633,PRESTOPRONTA C/CEBOLLA S/QUESO,PRESTOPRONTA C/CEBOLLA S/QUESO,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
6676,CAR. MASTICABLE HALLOWEEN + DI,CAR. MASTICABLE HALLOWEEN + DI,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
6718,B.TOFF COLLECT 16X190G,B.TOFF COLLECT 16X190G,DI,UN,448,16,28,unidad,unidad,,28,,16,16,448,1,28,precio_UN_venta_DI
6722,GALL. PEPAS ARCOR * 200 GRS,GALL. PEPAS ARCOR * 200 GRS,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6725,BUDIN LIMON C/ TROC. DE LIMOS,BUDIN LIMON C/ TROC. DE LIMOS,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6726,BUDIN SABOR CHOCOLATE * 250 GR,BUDIN SABOR CHOCOLATE * 250 GR,UN,UN,18,18,0.25,unidad,unidad,,,,,1,18,1,1,precio_UN
6727,BUDIN C/ TROC. DE CHOCOLATE *,BUDIN C/ TROC. DE CHOCOLATE *,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6728,BUDIN SIN FRUTA * 250 GRS ARCO,BUDIN SIN FRUTA * 250 GRS ARCO,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6729,BUDIN CON FRUTA * 250 GRS ARCO,BUDIN CON FRUTA * 250 GRS ARCO,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6730,BUDIN MARMOLADO * 250 GRS ARCO,BUDIN MARMOLADO * 250 GRS ARCO,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6731,BUDIN BAGLEY SIN FRUTA * 250 G,BUDIN BAGLEY SIN FRUTA * 250 G,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6733,BUDIN BAGLEY C/CHOCOLATE * 250,BUDIN BAGLEY C/CHOCOLATE * 250,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6735,BUDIN BAGLEY CON FRUTA * 250 G,BUDIN BAGLEY CON FRUTA * 250 G,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6736,BUDIN BAGLEY MARMOLADO * 250 G,BUDIN BAGLEY MARMOLADO * 250 G,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6737,BUDIN BAGLEY C/ TROC. LIMON *,BUDIN BAGLEY C/ TROC. LIMON *,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
6743,MAYO.GIRAS.BC. 2X20X125CC(121G),MAYO.GIRAS.BC. 2X20X125CC(121G),UN,UN,40,2,20,unidad,unidad,,20,,2,20,40,1,1,precio_UN
6747,BATATA CON CHOCOLATE LATA X5KG,DULCE BAT C/CHOCO ARCOR 2X5KG,DI,UN,4,2,2,unidad,unidad,,2,,2,2,4,1,2,precio_UN_venta_DI
6772,GALL. TORTITAS SUPER CHOCOLATE,GALL. TORTITAS SUPER CHOCOLATE,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6778,CALABAZA HALLOWEEN CICLOPE * 1,CALABAZA HALLOWEEN CICLOPE * 1,DI,UN,360,12,30,unidad,unidad,,30,,12,1,360,1,30,precio_UN_venta_DI
6808,MOGUL GUSANITOS ACIDOS * 150 G,MOGUL GUSANITOS ACIDOS * 150 G,DI,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6824,GELATINA CEREZA LIGHT * 30 GRS,GELATINA CEREZA LIGHT * 30 GRS,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6825,GELATINA FRUTAS ROJAS LIGHT *,GELATINA FRUTAS ROJAS LIGHT *,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6875,GELATINA LIGHT MANZANA * 30 GR,GELATINA LIGHT MANZANA * 30 GR,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6935,HUEVO AGUILA LECHE * 55 GRS,HUEVO AGUILA LECHE * 55 GRS,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
6953,CHOC COFLER BCO. COOKIES  * 55,CHOC COFLER BCO. COOKIES  * 55,UN,UN,120,12,10,unidad,unidad,,10,,12,1,120,1,1,precio_UN
7000,BOMBON B-O-B CORAZONES * 30 UN,BOMBON B-O-B CORAZONES * 30 UN,DI,UN,360,12,30,unidad,unidad,,30,,12,1,360,1,30,precio_UN_venta_DI
7084,SLICE LIMON 30UX70CC,SLICE LIMON 30UX70CC,BU,UN,30,30,1,unidad,unidad,,,,,1,30,1,30,precio_UN_venta_BU
7138,MADALENA VAIN VALENTE 200GR,MADALENA VAIN VALENTE 200GR,UN,UN,12,1,12,unidad,unidad,,12,,,1,12,1,1,precio_UN
7171,MADALENAS MARMOLADAS VALENTE 200GR,MADALENAS MARMOLADAS VALENTE 200GR,UN,UN,12,1,12,unidad,unidad,,12,,,1,12,1,1,precio_UN
7245,MADALENAS CHOCO DDL VALENTE 200GR,MADALENAS CHOCO DDL VALENTE 200GR,UN,UN,14,1,14,unidad,unidad,,14,,,1,14,1,1,precio_UN
7249,MADALENAS RELL DDL VALENTE 200GR,MADALENAS RELL DDL VALENTE 200GR,UN,UN,14,1,14,unidad,unidad,,14,,,1,14,1,1,precio_UN
7258,CHOC. MARQUISE AGUILA * 100 GR,CHOC. MARQUISE AGUILA * 100 GR,UN,UN,60,6,10,unidad,unidad,,10,,6,1,60,1,1,precio_UN
7264,HVITO BOB BAND.27X20UX7.8GR,HVITO BOB BAND.27X20UX7.8GR,DI,UN,540,27,20,unidad,unidad,,20,,27,1,540,1,20,precio_UN_venta_DI
7270,HELADO CHOCOTORTA 20,HELADO CHOCOTORTA 20,BU,BU,20,20,1,unidad,unidad,,,,,1,20,1,20,precio_BU_como_unidad_min_bulto
7271,GALL. SER DULCE LIMON * 130 GR,GALL. SER DULCE LIMON * 130 GR,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
